CUSTOMER_ID,ESENT,EOPENRATE,ECLICKRATE
YUC6KN,4,75,25
KSW3SH,45,0,0
HLWC9E,0,0,0
354CLY,46,4.347826087,2.173913043
9ZBHVD,0,0,0
3SD7DA,37,40.54054054,0
UCNCLJ,0,0,0
5NZPJJ,0,0,0
7BCAGW,0,0,0
2VRB4P,43,27.90697674,4.651162791
CTEGGM,50,2,2
6LMKH7,45,8.888888889,0
H2QQWA,0,0,0
YG8VMD,0,0,0
LD7Q3M,16,0,0
ZPA3LU,17,0,0
RDNR65,42,14.28571429,4.761904762
G4JPBU,32,65.625,12.5
8FLU57,39,35.8974359,5.128205128
LH7JYN,41,19.51219512,4.87804878
FEC7CD,37,51.35135135,0
79JWVK,47,12.76595745,4.255319149
P4L3B3,0,0,0
2HVM9M,0,0,0
F76EDM,38,39.47368421,2.631578947
S74V84,0,0,0
DF84HX,0,0,0
EPYBW4,45,2.222222222,0
Y2WT8Q,0,0,0
8D95HG,33,39.39393939,3.03030303
EH4XM7,14,7.142857143,0
JHSKS6,34,14.70588235,0
B2FYT8,0,0,0
GDC7RW,16,0,0
UBXZB7,21,95.23809524,9.523809524
MH8K4W,0,0,0
2H5WQD,0,0,0
TEJENL,45,11.11111111,0
TV9H9V,16,0,0
6UBAQ8,45,0,0
P6ZXKV,40,10,0
HKYX48,16,0,0
YTNSFK,16,0,0
8C7L8C,16,0,0
GH2UPP,45,0,0
SVCEYB,47,4.255319149,0
KCFDKL,16,0,0
2ZEQYE,27,74.07407407,0
X6QB5H,16,0,0
FGWG78,45,6.666666667,0
DA4DC7,51,70.58823529,13.7254902
2E883P,0,0,0
RA7HH9,0,0,0
QCNUDE,44,6.818181818,4.545454545
EFKLGM,0,0,0
ATLFAM,33,78.78787879,3.03030303
4N2WN7,39,0,0
Q5BKGE,38,65.78947368,28.94736842
SNLKH7,37,64.86486486,2.702702703
3VH64F,0,0,0
82DZAW,40,32.5,7.5
QXNB7D,37,43.24324324,0
2PJEX2,0,0,0
SKUFQ,46,19.56521739,4.347826087
3BWNZL,0,0,0
YTRHW6,34,58.82352941,8.823529412
9HTQFY,45,2.222222222,0
TWR8UG,16,0,0
L8P8V5,0,0,0
RYPC6L,0,0,0
9QVN68,46,2.173913043,0
ZDWU7W,45,2.222222222,2.222222222
X7UEFG,16,0,0
4GYED9,0,0,0
VZTJRP,47,2.127659574,0
LVXXMR,16,0,0
E4TTN5,47,21.27659574,10.63829787
TDENCW,44,2.272727273,0
RZ5NW9,45,0,0
NG8ZER,16,0,0
PYBWLP,46,19.56521739,0
65TJXF,38,5.263157895,2.631578947
R2U6RS,44,6.818181818,0
54DE8P,0,0,0
UELW3G,41,24.3902439,7.317073171
TJUEKL,0,0,0
V3U58B,16,0,0
B73NUL,41,29.26829268,7.317073171
2DLD7M,0,0,0
QRFSFC,0,0,0
CLTG7A,16,0,0
VCK6JG,45,2.222222222,0
TXM2WZ,0,0,0
9B5FFQ,0,0,0
KB49D9,47,2.127659574,0
TE79PB,18,0,0
HQ96JN,4,25,0
LRJU55,0,0,0
C27PMY,16,0,0
HVWZ6K,0,0,0
W9BQK6,0,0,0
5LVDZ8,0,0,0
4LKMDB,40,2.5,0
C8GCGB,45,2.222222222,0
3V762L,46,2.173913043,0
45KDDY,34,67.64705882,0
JXYW8B,46,8.695652174,2.173913043
A6H8HR,16,0,0
82VSZN,0,0,0
BJCX2M,0,0,0
86HVCW,47,6.382978723,0
ZX4A3Z,44,25,0
UEAU8H,0,0,0
3ASBDW,47,8.510638298,0
7T55AJ,32,18.75,3.125
77SZ7L,47,6.382978723,2.127659574
2YTTND,0,0,0
ZVL3KR,0,0,0
D43ART,0,0,0
3EBG3V,0,0,0
88VGHC,0,0,0
KVLTGM,39,12.82051282,7.692307692
BFXHMJ,0,0,0
TFDA3F,36,16.66666667,2.777777778
QNB7QK,0,0,0
YGS2ZL,0,0,0
5KBE2Z,0,0,0
96AB6H,0,0,0
S7U3X4,49,53.06122449,16.32653061
WDBSMM,39,17.94871795,7.692307692
BMKPQ8,41,36.58536585,0
D8FZC6,0,0,0
GY78NE,0,0,0
ZBAZ6K,31,87.09677419,0
LT9AZH,16,0,0
Y47P5U,47,0,0
AH76G6,47,0,0
DH6L7A,35,48.57142857,5.714285714
ZJ9TJQ,0,0,0
XQREKX,45,6.666666667,4.444444444
ASB4SZ,0,0,0
9B9TLS,42,2.380952381,0
CW638K,43,13.95348837,0
779DVD,35,5.714285714,0
XUDSXR,0,0,0
KGETEY,0,0,0
ESTHQN,39,17.94871795,10.25641026
TT42S8,37,37.83783784,0
5TKX8W,0,0,0
W5L3FA,46,58.69565217,26.08695652
QZ2RKD,50,10,0
GWY6QD,43,6.976744186,0
WDCMDZ,45,0,0
JEJJBH,44,11.36363636,0
A8TCEM,45,0,0
EXU9A2,0,0,0
XH5WD5,0,0,0
BKTP7E,42,11.9047619,0
BZWP2V,0,0,0
P7UDTN,0,0,0
5HC63L,38,39.47368421,0
VJGEMQ,0,0,0
DJCHKA,0,0,0
HG443T,0,0,0
NWVPXU,45,0,0
SWHEGK,16,0,0
BYM6AZ,0,0,0
2QZERJ,45,0,0
DN97NT,45,0,0
L7W3RV,18,0,0
TAAE2B,47,4.255319149,4.255319149
ETJTNS,0,0,0
3UXKM4,45,0,0
WTQ9EQ,46,21.73913043,6.52173913
YBH6G5,33,42.42424242,3.03030303
ABPF4K,40,47.5,2.5
QAPTEM,45,4.444444444,2.222222222
2BUZB2,46,4.347826087,0
WYB8KF,25,60,0
X7H6LN,0,0,0
MPP44P,0,0,0
NZNNEM,0,0,0
R2PQ9C,16,0,0
594WLM,45,4.444444444,0
P785PA,42,30.95238095,2.380952381
5D9C74,45,20,0
RBCSWL,0,0,0
Z6M78E,16,0,0
S7DZQ3,29,93.10344828,10.34482759
D45UXT,1,100,100
EYHASZ,36,72.22222222,5.555555556
9MS765,42,14.28571429,2.380952381
3SU92U,39,5.128205128,0
9XAE3Z,0,0,0
YK4G56,0,0,0
JVWGF7,0,0,0
2RXAAY,31,87.09677419,0
GMPGZE,32,56.25,18.75
ZXPX2U,43,23.25581395,0
HXFN3C,16,0,0
ZK336A,0,0,0
BT54FH,33,12.12121212,0
BH7EGU,45,0,0
4YH9N7,18,22.22222222,5.555555556
G228FU,35,2.857142857,0
A4TXQ5,50,6,4
79XMP8,0,0,0
WFAF7P,16,0,0
HB4A9D,36,50,13.88888889
RHK382,0,0,0
GZC25P,47,2.127659574,0
F84UPY,25,20,0
QXBTMA,0,0,0
4PSTK3,0,0,0
RW9QW2,46,2.173913043,2.173913043
XYPEZJ,45,0,0
DXGZBL,52,9.615384615,1.923076923
3EQX4P,45,2.222222222,2.222222222
4PYCH6,8,37.5,12.5
X6VAC9,7,42.85714286,14.28571429
3T656Q,41,26.82926829,0
X34BWF,16,0,0
RTCJ4E,39,48.71794872,5.128205128
XG958A,51,0,0
XV9ZWS,48,4.166666667,0
WQ7322,0,0,0
LAYG9G,0,0,0
VGC4KU,18,0,0
Q9GDDH,0,0,0
7ZJPYU,44,6.818181818,4.545454545
2HM7M5,0,0,0
7DDCSM,16,0,0
ZM2A8S,16,0,0
N54AP8,36,2.777777778,0
B9BVJ4,42,33.33333333,2.380952381
9KJ2YU,0,0,0
C68ZA7,39,17.94871795,0
9FN5HZ,17,0,0
EKBUS2,43,37.20930233,0
CQZPWH,0,0,0
JMQB5K,40,12.5,2.5
NG4KDC,0,0,0
N5923E,0,0,0
PC5ZSE,46,19.56521739,0
2RP9MR,45,0,0
6CQ73M,42,30.95238095,0
U6KWD3,16,0,0
K26SHS,0,0,0
XUZ4C7,45,0,0
48CSQA,35,2.857142857,2.857142857
G7KVYU,0,0,0
WSUENW,16,0,0
QC7JPZ,2,0,0
EQXYR8,45,26.66666667,13.33333333
QXWX84,39,7.692307692,2.564102564
MHYZLQ,0,0,0
P2CSG9,44,15.90909091,9.090909091
Y8GSLP,16,0,0
2BJDH2,43,30.23255814,0
T63KWR,39,25.64102564,5.128205128
2BFSH3,30,90,6.666666667
C2H8TR,37,48.64864865,5.405405405
CB2WK7,0,0,0
LPDQG5,16,0,0
GWQBUY,45,0,0
487AWD,46,15.2173913,2.173913043
GNNN6L,43,32.55813953,4.651162791
997XBU,0,0,0
N4SCZC,33,9.090909091,0
DH5DVZ,0,0,0
3QGYC2,46,0,0
9ZNK43,46,4.347826087,2.173913043
4UF9TC,16,0,0
2BEPMD,16,0,0
YSHYEX,1,100,100
RVLYYA,0,0,0
UPUQ6H,0,0,0
RHSPLM,0,0,0
ZD9NU4,47,0,0
PGKPWS,0,0,0
UHNDX8,0,0,0
RN3KHV,30,23.33333333,3.333333333
MJ4W42,16,0,0
8NY3RR,30,93.33333333,10
JALJD9,0,0,0
ESLFZP,40,52.5,2.5
PS62L5,16,0,0
867P65,0,0,0
7MAQPW,45,2.222222222,0
P2MFJ5,3,0,0
MWMU2U,28,53.57142857,0
ALAPKP,16,0,0
DEKFYG,0,0,0
URV59K,0,0,0
CDGSET,43,23.25581395,18.60465116
SP5H8Y,30,90,23.33333333
HUPMEU,46,2.173913043,2.173913043
HQHCEC,44,15.90909091,4.545454545
EJ45UY,39,23.07692308,10.25641026
GLE2YB,0,0,0
DLMGGV,0,0,0
HTJQTY,45,0,0
Z83JWQ,23,86.95652174,13.04347826
SWST6P,38,26.31578947,0
8ELHXQ,38,84.21052632,10.52631579
WH3WQN,29,100,10.34482759
7Z7GCR,16,0,0
DGDKLZ,0,0,0
ELH3SV,38,47.36842105,0
AZ4NXR,16,0,0
ADS6H8,0,0,0
H9YF3D,32,68.75,0
9F54NF,0,0,0
LCZ6CP,30,100,0
2K5FUW,45,13.33333333,4.444444444
B7HHCD,47,0,0
K7NLAM,45,0,0
ZPYR22,16,0,0
8W4K5U,16,0,0
HYPBDY,16,0,0
K3MPBZ,45,0,0
BFVME8,44,22.72727273,2.272727273
YBXM8Z,0,0,0
HS943N,46,4.347826087,0
HAR334,0,0,0
774CQV,44,4.545454545,0
DBQ2Q7,0,0,0
PCS58V,16,0,0
C775BP,0,0,0
Z3XARW,35,80,0
XB4J3V,16,0,0
RDZ929,41,19.51219512,2.43902439
HGR77X,48,12.5,6.25
XQP2NY,38,10.52631579,0
MCTLVJ,13,84.61538462,0
ZLR3NR,0,0,0
FSRM2W,0,0,0
DT67SW,44,6.818181818,0
MSB9LV,45,0,0
M5W8UL,33,87.87878788,0
ZM5CSD,44,9.090909091,0
X4AJG2,0,0,0
BS55Q4,0,0,0
5B2CD8,0,0,0
Q64LH5,46,4.347826087,4.347826087
6AVD6H,0,0,0
4WMAFY,39,5.128205128,0
VHCN5S,0,0,0
5HR73V,46,26.08695652,17.39130435
L7TWK9,44,4.545454545,4.545454545
CSGWXS,0,0,0
Q5EN42,44,18.18181818,2.272727273
JQ8S6M,25,8,0
AX37NR,44,6.818181818,0
5BKGH2,0,0,0
BC2KMH,45,2.222222222,0
EVQVHP,46,6.52173913,2.173913043
AGCQ79,3,33.33333333,33.33333333
23QU95,16,0,0
TDUKFH,0,0,0
YG6A3A,2,0,0
KUS2LA,0,0,0
Q4XWXW,44,13.63636364,0
J5YFVJ,16,0,0
FAS9W3,0,0,0
PYPHP6,0,0,0
GU32B8,0,0,0
ABW6TV,0,0,0
YC6C28,45,0,0
7QNEAS,44,43.18181818,9.090909091
NZJT86,16,25,18.75
ZV6CYB,29,10.34482759,3.448275862
KPWZEQ,0,0,0
YG8MUJ,45,6.666666667,2.222222222
QQ5HSQ,43,18.60465116,2.325581395
ZRKUHZ,16,0,0
JT7MKK,45,11.11111111,8.888888889
XDWNG5,16,0,0
FY2U6M,18,0,0
YJXZS4,0,0,0
Z6DLJD,45,4.444444444,0
SC7DS8,16,0,0
7PDYXW,15,6.666666667,0
2AK9JR,45,0,0
6L8UE3,0,0,0
UKSYQ2,45,11.11111111,2.222222222
3SNZLH,16,0,0
5ZUCH9,45,11.11111111,2.222222222
M6C3DL,16,0,0
WFPW4M,16,0,0
43KKA9,45,0,0
PXAWJY,42,14.28571429,0
28H29K,45,22.22222222,0
MFNLXJ,44,9.090909091,2.272727273
JLCF7B,16,0,0
EHM866,45,4.444444444,0
9Y4TLE,43,13.95348837,0
LWBDEM,0,0,0
PNNEYT,0,0,0
YFREZM,43,18.60465116,2.325581395
V2WJ5Y,45,2.222222222,0
WX89YT,45,2.222222222,0
XJA585,38,50,0
5AE6U4,43,41.86046512,2.325581395
8A8PJ4,0,0,0
H7S6AU,16,0,0
XT5N3L,43,6.976744186,0
V967FU,39,17.94871795,0
KMLVDH,31,100,6.451612903
ZCBF6J,0,0,0
NXGRDB,16,100,0
RDTZDK,0,0,0
KQPQ8F,36,2.777777778,2.777777778
TP7XKD,0,0,0
8BDL8Z,45,0,0
XMKA2T,0,0,0
S59D5A,10,30,10
BARJTY,45,4.444444444,0
9EDALA,0,0,0
KY6JTZ,18,0,0
VHEJZ9,46,10.86956522,0
LZ35LX,20,15,5
MMMJYU,0,0,0
R3CCHW,0,0,0
UHG65T,35,57.14285714,2.857142857
TVK7P5,31,74.19354839,0
CURZ4R,44,2.272727273,2.272727273
AA3V5Y,47,2.127659574,2.127659574
D8PZSB,0,0,0
5VNZ7R,0,0,0
83A67N,45,0,0
CJVNTJ,45,2.222222222,0
ZTN7QV,18,0,0
LTYYFY,0,0,0
D7M4SY,16,0,0
6HPMFY,0,0,0
A3BWTH,0,0,0
TAFXGV,43,13.95348837,0
KU3UC7,16,0,0
5Q26SR,23,95.65217391,26.08695652
AHRYE2,16,0,0
8PXTN7,45,0,0
QKJ4XP,22,50,0
QW4PBC,16,0,0
NDA8MG,0,0,0
PV4262,41,17.07317073,0
UPHKCC,45,4.444444444,0
9J8XHZ,0,0,0
LLR3QN,46,10.86956522,0
NS4FAA,43,9.302325581,0
44W5SL,16,0,0
NPV2K3,45,0,0
6KGX2V,0,0,0
TTNEM9,38,47.36842105,0
T9QXHH,42,11.9047619,4.761904762
B7LXXW,16,0,0
34Z938,24,8.333333333,4.166666667
2BR98B,38,5.263157895,2.631578947
KBS8GF,44,75,34.09090909
EF9Y7V,32,15.625,9.375
HWEKNZ,44,2.272727273,0
U9562S,38,50,5.263157895
5MKQTU,0,0,0
VFDXGM,45,11.11111111,2.222222222
ACFW36,16,0,0
YJXRVJ,0,0,0
VUACDG,44,2.272727273,0
3K5C8Y,37,59.45945946,5.405405405
H7L75B,0,0,0
HQXP79,43,0,0
AEBXR6,0,0,0
HT7Z7N,18,0,0
Q725XU,0,0,0
8NJD7Q,18,0,0
S7PZRN,16,0,0
B886T8,44,6.818181818,2.272727273
CK7ZV6,0,0,0
86D4BP,0,0,0
AW876Y,0,0,0
QUNSYR,0,0,0
2ZA2RB,46,2.173913043,2.173913043
3ZYNE3,40,62.5,2.5
6NBP88,47,4.255319149,2.127659574
9YTGMX,0,0,0
QE6JX8,44,13.63636364,6.818181818
C4XU4R,0,0,0
72Y8HV,16,0,0
5285CG,0,0,0
GA6A8Z,6,83.33333333,50
M6T8XH,45,15.55555556,0
7Z4B6X,46,6.52173913,4.347826087
KKY5PJ,44,6.818181818,4.545454545
S22RUP,0,0,0
KCTHKW,0,0,0
8QBN3W,2,50,0
24869F,0,0,0
34GMBG,0,0,0
M8BRW8,0,0,0
R9629D,13,84.61538462,7.692307692
9D5LB2,16,0,0
C4WT9D,45,4.444444444,0
QE5EF5,40,25,7.5
JW2GRY,0,0,0
VT7U9Z,2,50,0
57DYXA,0,0,0
KTKUWA,0,0,0
HB6A63,11,27.27272727,0
QGBSB8,43,23.25581395,0
Q32GZ5,46,34.7826087,6.52173913
SB9YMF,9,11.11111111,0
B5EZGR,15,6.666666667,0
F9N7U3,0,0,0
U59VHP,41,46.34146341,12.19512195
FR3YKC,16,0,0
P7T9NY,42,28.57142857,2.380952381
4MGTAE,0,0,0
F7PFGD,39,7.692307692,0
EQA33T,0,0,0
PZJMZ8,42,23.80952381,0
FAJAQ6,45,0,0
GAGRVE,32,90.625,0
HLWZHE,30,3.333333333,0
MSHQG3,38,50,5.263157895
WBR3DD,0,0,0
449NYG,36,0,0
8GNRXN,0,0,0
TQLTAP,36,0,0
EFG7ZY,46,4.347826087,0
ABZ7LV,16,0,0
4W3L8B,0,0,0
L2TN8U,29,96.55172414,0
R49HE4,45,0,0
7LDXBH,0,0,0
ZSZ99F,45,2.222222222,0
U95NCS,0,0,0
HWAR26,51,11.76470588,5.882352941
63N6NX,46,6.52173913,0
HPFFTQ,38,0,0
ELS5K4,53,7.547169811,3.773584906
YUE69E,44,4.545454545,0
PD5SUH,16,0,0
3SUWZG,0,0,0
KGAA7G,0,0,0
56UCV5,42,19.04761905,2.380952381
6UV8RP,0,0,0
VDRZM3,6,16.66666667,0
6UL5X2,12,16.66666667,0
YR2KL6,46,2.173913043,0
BDK6ES,0,0,0
RUZUCF,16,0,0
L8UQP3,41,19.51219512,9.756097561
GYFBHS,0,0,0
7BWFB4,0,0,0
9WRSD5,41,2.43902439,0
SW7RSL,45,11.11111111,0
LLPZJB,0,0,0
6YXNXB,45,2.222222222,0
LFLS2N,0,0,0
3C5DMH,0,0,0
BCWBNW,44,11.36363636,2.272727273
Q25796,0,0,0
PRGKBZ,36,0,0
VCBNR3,0,0,0
CDXCGM,43,13.95348837,0
NEVFHE,48,0,0
YV6FKS,0,0,0
S2BHFN,45,0,0
UCSLMV,16,0,0
Q8ZT4Y,37,32.43243243,0
7DGYYV,4,25,0
XPHYPZ,5,40,0
PQEMT4,1,100,0
8MFTTY,45,13.33333333,2.222222222
Q4KJE3,37,18.91891892,0
5VULJN,0,0,0
7TRVSC,43,4.651162791,0
HDSBZF,30,93.33333333,0
JR59QH,0,0,0
FXS33G,48,4.166666667,0
TJTC7Q,16,0,0
FLYYTF,45,0,0
WMUNM2,0,0,0
MKWWC5,22,90.90909091,13.63636364
4V6Q37,0,0,0
W2A48X,30,96.66666667,3.333333333
QJYQ6B,45,13.33333333,0
58C6F5,16,0,0
CW9V8S,37,45.94594595,0
6LRN5Z,0,0,0
VHJXT4,16,0,0
H5UXAB,45,0,0
GVXYQY,16,0,0
L4K8WD,16,0,0
7U54GE,0,0,0
HPVL4H,45,0,0
TJ67SQ,45,13.33333333,4.444444444
5GVF3T,16,0,0
YTQY6A,31,90.32258065,0
VDZ3S8,16,12.5,0
4QE8SN,0,0,0
EP7U7J,0,0,0
PW74HL,40,60,0
49YXH5,34,73.52941176,0
HTDVSU,33,3.03030303,0
FC44JD,16,0,0
AW3YNA,47,4.255319149,0
2KWTEU,44,36.36363636,6.818181818
UUJRUW,0,0,0
G2JHK4,36,52.77777778,11.11111111
4X599Z,21,4.761904762,0
GMFTDW,16,0,0
2BA8EK,38,23.68421053,10.52631579
6LS694,0,0,0
TCE4WY,46,15.2173913,6.52173913
96PHGB,0,0,0
EF44KY,15,20,6.666666667
UP7T6C,0,0,0
ZJSNGB,45,31.11111111,8.888888889
3H3H9B,0,0,0
ADQULG,31,29.03225806,0
DKQAVY,0,0,0
4JX9D7,0,0,0
8UJWM5,16,0,0
YREP5M,20,60,0
CXA6AV,16,0,0
TZLFMG,45,2.222222222,0
WKZMUU,45,0,0
C58RWB,35,14.28571429,5.714285714
68SAPE,18,0,0
RZCQQD,35,5.714285714,2.857142857
UVUSLS,41,39.02439024,0
R7PETS,38,71.05263158,0
KXPT6S,48,2.083333333,0
UQ785A,47,6.382978723,0
ZQWLVL,36,8.333333333,0
RMPK3B,36,13.88888889,2.777777778
YBK8DY,16,0,0
98N2EN,0,0,0
WSZVVM,0,0,0
R9GWGQ,37,5.405405405,5.405405405
RZPEAX,16,0,0
RWV3WH,48,6.25,0
QKCTPK,0,0,0
DVZMAF,47,2.127659574,0
D3RY4E,0,0,0
NGV3AT,33,93.93939394,3.03030303
ZQW34E,44,4.545454545,2.272727273
7BTDL8,0,0,0
Y8CCJP,45,4.444444444,0
CNZ9M8,43,20.93023256,2.325581395
DY6D8W,44,15.90909091,4.545454545
5RZ53S,35,45.71428571,2.857142857
HTGYUY,43,18.60465116,0
2RTB5Y,45,8.888888889,0
DJARXW,0,0,0
P7CQGQ,43,9.302325581,0
B7W8R3,47,0,0
RYEBWX,46,10.86956522,4.347826087
F2ZN4T,0,0,0
8PCMHF,11,18.18181818,0
XNFV7M,42,33.33333333,4.761904762
AAEWPL,44,6.818181818,0
RJCKXS,0,0,0
YUYG6R,35,42.85714286,0
9C2JYG,0,0,0
4RTE4L,0,0,0
4LRWRU,0,0,0
BQPFDM,0,0,0
T3RNKX,0,0,0
DXZ5B4,0,0,0
NUFRYK,45,0,0
YPP9BY,16,0,0
JLMJU7,0,0,0
QBKLT5,37,5.405405405,0
83QZPP,39,41.02564103,0
TZAQF9,0,0,0
TMBP9U,40,70,20
NWR8LB,16,0,0
XWJ43R,46,6.52173913,4.347826087
UREE3W,45,6.666666667,0
LLN22S,47,0,0
Z6SJGE,0,0,0
8ZUS6Q,0,0,0
3APAAS,0,0,0
B82SNS,36,0,0
7DV6LU,45,0,0
RHPUVG,45,0,0
772GHV,44,6.818181818,0
7PUVRY,45,6.666666667,0
4LETBN,41,24.3902439,2.43902439
DXAUMU,37,0,0
CU76TZ,47,4.255319149,0
V22DCU,34,52.94117647,0
UYRK3S,45,0,0
784FYS,47,2.127659574,2.127659574
L8C34N,0,0,0
X6V4F8,44,6.818181818,0
QEEQVR,16,0,0
TKVQW7,29,100,6.896551724
C8YA3X,16,0,0
N8Q9BV,43,11.62790698,4.651162791
EMSKJC,45,0,0
CRQTRS,47,0,0
H5MLEH,35,2.857142857,0
7MBSCT,37,86.48648649,0
G9AJMX,40,35,0
AM9M3A,0,0,0
29Q85N,0,0,0
7KU5F7,0,0,0
DWWYAC,44,11.36363636,4.545454545
TBE3RB,4,75,0
2X79EX,36,69.44444444,0
MAK7AS,0,0,0
YAYLUR,33,81.81818182,6.060606061
GPK3Y9,16,0,0
U3J86G,45,6.666666667,0
Z75CXF,44,6.818181818,0
W95Y4H,45,0,0
25Z824,16,0,0
4NFPA4,0,0,0
Z4VKLJ,45,8.888888889,2.222222222
8J24TY,43,55.81395349,0
Y9JTHV,37,45.94594595,2.702702703
HQTGT6,0,0,0
XJWWTJ,44,9.090909091,0
UU6W4N,39,56.41025641,0
YF85FN,16,0,0
EG3NXY,16,0,0
4PGT2W,0,0,0
73R3KH,46,8.695652174,0
ACM66N,0,0,0
ZR24JY,47,0,0
J2WL9L,66,3.03030303,1.515151515
BL2Z52,45,0,0
45NMH4,0,0,0
335RBP,0,0,0
QCU92U,0,0,0
D8YMFD,0,0,0
26CTFD,0,0,0
MTLERW,0,0,0
LX82M6,37,59.45945946,0
AHACGU,45,0,0
MYCQD9,38,57.89473684,7.894736842
7VGZQR,0,0,0
KX6ERJ,46,2.173913043,0
D67TST,0,0,0
9KXEHD,45,0,0
MHVZ43,16,0,0
BZN6XS,44,6.818181818,2.272727273
LA9ZV2,16,0,0
VVY6T5,18,0,0
U9TR5M,0,0,0
ZGPX7E,0,0,0
QR6Q38,18,0,0
G5LV9Z,18,0,0
SK38CJ,14,35.71428571,0
BQR43Z,33,78.78787879,9.090909091
ML3NK5,16,0,0
GEY5CU,0,0,0
7V2NA6,16,0,0
62XY5S,39,48.71794872,2.564102564
8NW922,35,2.857142857,0
Z2VRG7,0,0,0
JHLVB,47,0,0
MAYAPA,38,5.263157895,2.631578947
4GPUUN,16,0,0
ED3X9L,45,4.444444444,2.222222222
R5MCUY,0,0,0
BEXQSS,42,33.33333333,9.523809524
UBCH58,0,0,0
3GQDJM,40,50,5
V7FKSQ,42,2.380952381,2.380952381
FA2U23,49,10.20408163,10.20408163
HWPA8H,48,2.083333333,2.083333333
UJ3XJV,16,0,0
WPVBEH,43,27.90697674,9.302325581
CSG8EP,44,2.272727273,0
RU2NXK,45,2.222222222,2.222222222
DYCTGW,0,0,0
H577YM,44,2.272727273,0
WC6QUY,0,0,0
374QXN,0,0,0
2Y94Q7,46,8.695652174,0
WDY5UE,45,8.888888889,0
CWUSCM,40,27.5,2.5
6X97DW,16,0,0
X5UYL6,43,6.976744186,4.651162791
XLPXVK,45,0,0
BBDX2D,0,0,0
6ARNBC,0,0,0
9RFSB3,49,2.040816327,0
QWXRKD,0,0,0
EYS2NT,0,0,0
UMCKXS,47,2.127659574,2.127659574
YB4MNT,0,0,0
XLVTW5,0,0,0
3EJ49P,42,42.85714286,0
BC586F,0,0,0
Z6MRBW,0,0,0
WX55KU,47,0,0
36FRYW,0,0,0
WJK7YF,0,0,0
39Y6WU,16,0,0
LYZ2T9,44,9.090909091,0
2LBCD6,44,9.090909091,0
H54TEM,0,0,0
DCBVUL,0,0,0
MGUQZK,0,0,0
LBRDNG,0,0,0
M69QCR,44,4.545454545,2.272727273
N66R75,41,2.43902439,2.43902439
3ZEZ32,45,0,0
J2YTWT,35,71.42857143,0
AW4QDG,18,0,0
E3L39M,38,21.05263158,5.263157895
PGY4NL,45,4.444444444,2.222222222
3CFW7T,2,50,0
G9VMXX,0,0,0
KPGS8Z,36,0,0
AGYALV,16,0,0
UWMA3R,43,9.302325581,0
6AS2GA,7,14.28571429,0
5KPZBL,0,0,0
ZK6XWG,44,4.545454545,0
QWD8D5,44,9.090909091,2.272727273
L3RETJ,39,87.17948718,48.71794872
9EK7J3,47,2.127659574,0
GQYPMN,0,0,0
BDECSD,34,5.882352941,0
SB368H,46,4.347826087,0
PJVDWV,0,0,0
WLBKXY,36,52.77777778,13.88888889
MQ5YWR,0,0,0
2924LC,0,0,0
6FYQE2,3,100,100
C67CK8,0,0,0
K3EBLY,41,24.3902439,0
3UDMU9,5,20,0
UGGUDM,46,6.52173913,0
6GPJ3B,0,0,0
6YAA3F,0,0,0
7D4HY3,37,67.56756757,0
B62HXB,0,0,0
URBSZU,45,0,0
TPMJ45,0,0,0
LUEBHM,2,50,0
3STC7K,36,55.55555556,5.555555556
WDCW2W,45,4.444444444,0
Z8PA5D,0,0,0
QXHE6Y,36,47.22222222,0
C69Z7U,0,0,0
ZFEWS3,45,0,0
KJEHAW,34,73.52941176,0
S7NESA,0,0,0
ESBEXZ,40,22.5,0
3B2LPT,18,0,0
Z85PS2,18,0,0
FBXYS9,37,5.405405405,0
QQWXGM,45,0,0
38EQCP,0,0,0
Z3UJAS,0,0,0
9RXUEU,45,2.222222222,0
3VYLRA,44,4.545454545,4.545454545
TUXQPY,46,4.347826087,0
VLEND6,42,38.0952381,7.142857143
V7V962,32,84.375,3.125
F8FATM,0,0,0
BJPXY8,47,0,0
T3RUNR,39,53.84615385,0
PJFFEM,0,0,0
HDLHML,16,0,0
J3KX25,45,0,0
5VRYL5,0,0,0
V4PT6P,3,66.66666667,0
VD7F8D,0,0,0
CA3R97,43,6.976744186,2.325581395
LTTTJQ,45,4.444444444,0
V5ETCL,0,0,0
LHPWV5,0,0,0
UC63RF,0,0,0
ADDYDE,47,0,0
DAAB5X,45,8.888888889,4.444444444
Q58CXX,0,0,0
KTSW7G,0,0,0
X4M2HU,16,0,0
2SG2BW,40,22.5,0
GYLEUA,40,2.5,0
AKQ26M,18,0,0
WBFE4C,0,0,0
PZ2UE6,46,2.173913043,0
QYXTBH,36,8.333333333,2.777777778
7GXDA2,0,0,0
48N3GV,47,0,0
5D9JEV,44,36.36363636,18.18181818
F56GFB,0,0,0
2B4GFH,0,0,0
8GG4YB,45,4.444444444,0
5EHN66,0,0,0
TA87LG,47,8.510638298,0
CQ6A9P,0,0,0
BSCDPC,36,0,0
CXNNFD,0,0,0
CXZFXJ,44,20.45454545,9.090909091
X2M5JR,35,0,0
757P29,44,6.818181818,0
ZCL6VY,27,55.55555556,7.407407407
NCKJV4,6,83.33333333,0
W9EATV,47,2.127659574,2.127659574
6SHWXE,0,0,0
X8P78X,45,0,0
Z8V3Y7,16,0,0
QUUMCS,18,0,0
