CUSTOMER_ID,CREATED_DT,CITY,STATE,FAV_DELIVERY_DAY,REFILL,DOOR_DELIVERY,PAPERLESS,CUSTOMER_NAME,RETAINED
XMKSHS,8/7/2017,Austin,TX,Thursday,0,0,1,9FDNAdZON3,1
CCNB7E,8/7/2017,Austin,TX,Thursday,0,0,1,5ZlPRVLlbs,1
7J4U4Q,8/7/2017,Austin,TX,Thursday,0,0,1,I95j3fikNK,0
K3E9AF,8/7/2017,Austin,TX,Thursday,0,0,1,nzVAVTdH0Y,1
46357Z,7/16/2017,Houston,TX,Monday,0,0,1,QopKXzjWOe,1
SFBRZ6,8/3/2017,Houston,TX,Tuesday,0,0,1,EdaomwoNJI,1
4724QT,8/8/2017,Waco,TX,Friday,0,0,1,CDroJQ6H84,1
7JUPDE,8/9/2017,Dallas,TX,Monday,0,0,1,QsGTkXUfjy,1
8KR9QS,8/9/2017,Dallas,TX,Monday,0,0,1,9mpe2I2bef,1
SVXGKH,8/9/2017,Houston,TX,Friday,0,0,1,nsFFaVnWmw,1
SKQS32,8/9/2017,Austin,TX,Saturday,0,0,1,kKy2jZnd5q,1
MUDRDJ,8/9/2017,Houston,TX,Friday,0,0,1,3f8nd63PSZ,1
KSAJYW,8/9/2017,Houston,TX,Thursday,0,0,1,YVABLvvmUO,1
EUAV4K,8/9/2017,Houston,TX,Monday,0,0,1,WmPVMiaU1J,1
4RJM3C,8/10/2017,Waco,TX,Thursday,0,0,0,ShTyLXSMeQ,0
CF6G4M,11/23/2014,Dallas,TX,Thursday,0,0,1,bbUNafbMYf,0
4L46FH,8/10/2017,Waco,TX,Monday,0,1,1,XjTHUkAOwX,1
LLS575,8/10/2017,Waco,TX,Tuesday,0,0,1,oPS2ln1Zka,1
ECNDDM,8/10/2017,Dallas,TX,Tuesday,0,0,1,wQZMWexRru,1
FZ8XKE,8/10/2017,Dallas,TX,Monday,0,0,1,8qjEajyTX3,1
XLGZHJ,8/10/2017,Waco,TX,Monday,0,0,1,Rg0Vs6xIM3,1
8MQYYW,8/11/2017,Houston,TX,Thursday,1,0,1,YVCM3ab0PM,1
44MZ2R,8/11/2017,Dallas,TX,Tuesday,0,0,1,XfoqeGVY5n,1
LTAFCT,8/12/2017,Houston,TX,Thursday,0,0,1,WzZxBNZMIq,1
SQLDW7,8/12/2017,Houston,TX,Monday,0,0,1,n4ivKjFeay,1
JQQU52,8/12/2017,Austin,TX,Saturday,0,0,1,HQDkIPJRda,1
3UN6KN,8/12/2017,Dallas,TX,Monday,0,0,1,DwfepyegjS,1
GR3WX5,8/12/2017,Houston,TX,Monday,0,0,1,sQ80PY1m2C,1
DGSJ7S,8/13/2017,Houston,TX,Tuesday,0,0,1,50clcBZqKR,1
3969R5,5/14/2015,Houston,TX,Monday,1,0,0,6vIcoiGAiY,1
6GC2NC,8/13/2017,Dallas,TX,Tuesday,0,0,1,Qcq87hTCEC,0
MY94FM,8/13/2017,Waco,TX,Wednesday,0,0,1,R0EpxLKBQU,1
4552L3,8/13/2017,Houston,TX,Tuesday,0,0,1,AzyVuyXtsF,1
84C7ZG,8/13/2017,Waco,TX,Tuesday,0,0,1,KxgMjhKkFQ,1
UBTAHR,8/13/2017,Dallas,TX,Tuesday,0,0,1,cszdHTsUq7,1
2TAQYY,8/13/2017,Houston,TX,Friday,0,0,1,92OLjjxsFl,1
NSVE5D,7/4/2017,Dallas,TX,Friday,0,0,1,AhqzjYF615,1
REKSV6,8/13/2017,Dallas,TX,Friday,0,0,1,Evy5T4stsU,1
RPT2X7,8/14/2017,Waco,TX,Thursday,0,0,1,TfODPxquS3,0
JCVANW,7/30/2017,Dallas,TX,Thursday,0,0,1,s6xu8iJxVS,0
WUJELN,8/14/2017,Waco,TX,Tuesday,0,0,1,MI4XT5SOZZ,1
9ZMZES,8/14/2017,Houston,TX,Friday,0,0,1,8Ju4srs4Ng,1
JAJFHE,6/26/2017,Houston,TX,Friday,0,0,0,eKZy7azhbM,1
JQC8XK,8/15/2017,Waco,TX,Tuesday,0,0,1,OyyYaqiJjz,1
LBBWM6,8/15/2017,Waco,TX,Monday,0,0,1,cV2HpiIzCd,0
FBC26L,8/15/2017,Waco,TX,Friday,0,0,1,87NGYSDVQI,1
CAVTUL,8/15/2017,Waco,TX,Thursday,0,0,1,sNYlW4UDE7,0
ACX8HF,5/22/2013,Dallas,TX,Thursday,0,0,0,9gchqaGGHs,1
DLJQXA,8/16/2017,Houston,TX,Monday,0,0,1,3tOaACkCb2,1
GPWMBW,8/17/2017,Dallas,TX,Monday,0,0,1,GNF2fKy0SY,1
FH3UYX,8/18/2017,Houston,TX,Thursday,0,0,1,FORAcnwNd5,0
B4E9BY,8/18/2017,Waco,TX,Tuesday,0,0,1,Nqv6eUTsrW,1
SVCPH6,8/18/2017,Houston,TX,Tuesday,0,0,1,C53LLT72iX,0
74GNB5,8/18/2017,Houston,TX,Friday,0,0,1,eF5hzllLCc,1
T4L3S7,8/19/2017,Austin,TX,Tuesday,0,0,1,Ivrt1UVbQR,1
PVZLKM,8/19/2017,Austin,TX,Tuesday,0,0,1,MGkn2CwFTO,1
GEKKRW,8/19/2017,Dallas,TX,Monday,1,0,1,lRsS44L1UL,1
BTTE6R,8/19/2017,Austin,TX,Thursday,0,0,1,t1XydLXY1D,0
W9G88S,8/19/2017,Houston,TX,Friday,0,0,1,ympQZYg5DH,1
BN2L4M,6/27/2017,Dallas,TX,Tuesday,0,0,1,5wqpy00MBv,1
AGFU8L,8/4/2017,Houston,TX,Wednesday,0,0,1,p1Alv7I4s7,1
WUBTZ8,8/20/2017,Houston,TX,Wednesday,0,0,1,IuanBH5i8O,1
KVQYUZ,8/20/2017,Waco,TX,Tuesday,0,0,1,QKzsq97dAC,1
C6D2F9,8/20/2017,Waco,TX,Tuesday,0,0,1,XsnZrHqsL6,1
9UD2ZN,8/20/2017,Houston,TX,Tuesday,0,0,1,XMuQhc2EfV,1
MKT7JQ,8/20/2017,Waco,TX,Friday,0,0,1,kUG2bHwsoh,1
L9Q7YR,8/20/2017,Houston,TX,Tuesday,0,0,1,9OzMbjo4X2,1
984YXY,8/21/2017,Houston,TX,Friday,0,0,1,5400J8QbI4,1
FYH4QC,8/21/2017,Houston,TX,Wednesday,0,0,1,FychqNP31G,1
5ZH4FE,8/21/2017,Waco,TX,Monday,0,0,1,Kemmb8eTWg,1
WEBB9R,8/21/2017,Waco,TX,Wednesday,0,0,1,41NdE5sRjQ,1
5GK78C,8/21/2017,Houston,TX,Tuesday,0,0,1,rKVQeUt61t,0
4EVFAW,8/21/2017,Waco,TX,Monday,1,0,1,3aWH125n0k,1
KRTH23,8/21/2017,Dallas,TX,Friday,0,0,1,54C7DeRkKR,1
NJEZPF,8/17/2017,Dallas,TX,Thursday,0,0,1,RWFS6NvfSL,0
ZBSW42,8/22/2017,Waco,TX,Tuesday,0,0,1,zJ87rjFOEA,0
65KJTB,8/22/2017,Houston,TX,Monday,0,0,1,5Mogu83AxU,0
MCL4P6,8/22/2017,Waco,TX,Wednesday,0,0,1,91H6bmrG8q,1
WGGTAC,8/8/2017,Waco,TX,Saturday,0,0,1,CKzu2ulAbX,1
AFAVBV,8/22/2017,Houston,TX,Wednesday,0,0,1,xsYFZfU5Tt,1
LVQYY9,8/23/2017,Waco,TX,Friday,0,0,1,aEG2EpPW4N,1
AYCNB8,7/31/2017,Houston,TX,Friday,0,0,1,QMgZ0r5gRt,1
SFEZMM,8/23/2017,Waco,TX,Saturday,0,0,1,bJCdtsNUO0,1
5PE9ZU,8/23/2017,Waco,TX,Tuesday,0,0,1,569yUTwF1S,1
C22YLA,8/24/2017,Dallas,TX,Monday,0,0,1,sd6i1lVVn2,1
VTSBD8,8/24/2017,Houston,TX,Monday,1,0,1,aaFEet3n7Y,1
GWRT9W,8/23/2017,Dallas,TX,Friday,0,0,1,kxGrsAKoh9,1
YPA2AB,8/24/2017,Austin,TX,Tuesday,0,0,1,UGJPjW0GcK,1
4TVNJC,8/24/2017,Austin,TX,Thursday,0,0,1,V6jajIDkUw,1
Q8DK88,8/24/2017,Austin,TX,Tuesday,0,0,1,676XFBmhy9,1
C4BVD8,8/24/2017,Austin,TX,Tuesday,0,0,1,om19Dz9oRv,0
BRYJZN,8/24/2017,Austin,TX,Tuesday,0,0,1,fPbwEEtV3d,1
MH4RJ2,8/25/2017,Houston,TX,Thursday,0,0,1,KxrEV5EPyA,1
HLYG85,8/25/2017,Waco,TX,Friday,0,0,1,03r23qnqwQ,1
BUPAL4,8/25/2017,Dallas,TX,Monday,0,0,1,AlW5ES6cEx,1
W7TYV9,8/25/2017,Houston,TX,Tuesday,0,0,1,MPqGMar62y,1
BV4PCY,8/25/2017,Dallas,TX,Monday,0,0,1,metkMVlGNl,1
62G2WE,8/25/2017,Waco,TX,Monday,0,0,1,OGWgSgivFj,1
9K23KL,8/25/2017,Waco,TX,Friday,0,0,1,JsGIX8PXts,1
WBACHW,7/16/2017,Waco,TX,Tuesday,0,0,1,AYZyrUdtgH,1
SF2A6D,8/25/2017,Waco,TX,Friday,0,0,1,IxRQtw9V9Q,1
TRCD96,8/25/2017,Waco,TX,Friday,0,0,1,xL5diDEMba,1
UDFNJ7,8/25/2017,Houston,TX,Wednesday,0,0,1,KvpNi8E1yq,1
8DENP5,8/15/2017,Houston,TX,Friday,0,0,1,LyIZJXC0GF,1
59RHZQ,7/21/2017,Houston,TX,Tuesday,0,0,1,2hKLZIWeN0,1
YAYSNZ,8/24/2017,Waco,TX,Monday,0,1,1,Qk5Zsa8mGX,1
FRMF8W,8/27/2017,Houston,TX,Wednesday,0,0,1,ixiIwm8Zik,0
QRX9VK,8/27/2017,Waco,TX,Monday,0,0,1,LrdoW5Qbj6,1
CBZMZW,8/27/2017,Waco,TX,Monday,0,0,1,MhgTSoqyBk,1
F9ZT2X,8/27/2017,Houston,TX,Friday,0,0,1,wOdXXHsxrD,1
B8GNUN,8/27/2017,Dallas,TX,Tuesday,0,0,1,VsAq9c16mG,1
LZ328R,8/28/2017,Houston,TX,Friday,0,0,1,Y01ckRe2jw,1
98T7W5,8/28/2017,Houston,TX,Monday,0,0,1,GzRT4S3dQy,0
PF6JVX,8/28/2017,Houston,TX,Wednesday,0,0,1,Y6yaw2eXpC,0
A2A6Y5,8/28/2017,Houston,TX,Friday,0,0,1,Be1KmiG5fS,1
935MNN,8/28/2017,Houston,TX,Monday,0,0,1,WSxgViCX5x,0
VHWHTG,8/28/2017,Houston,TX,Wednesday,0,0,1,NCx8Yqd7ed,1
ZQFBS4,8/28/2017,Houston,TX,Monday,0,0,1,HAxeaZmY6p,1
SBZ3YK,8/28/2017,Waco,TX,Wednesday,0,0,1,YSZ4lQ5ShM,1
XCMHPD,8/28/2017,Austin,TX,Saturday,0,0,1,ejj76YuQNM,1
2BZW2S,8/28/2017,Houston,TX,Wednesday,0,0,1,iDZyIn2VBD,1
332M7V,8/28/2017,Houston,TX,Monday,0,0,1,AxU3mKmBY2,1
HSS5JB,8/28/2017,Waco,TX,Saturday,0,0,1,EnkQGFVbO8,1
7VSV9P,8/28/2017,Houston,TX,Wednesday,0,0,1,80tbB1XYc4,0
84TV4A,8/27/2017,Waco,TX,Thursday,0,0,1,cvvk14t8OQ,1
8HE4K3,8/28/2017,Houston,TX,Friday,0,0,1,zprplb0qlE,0
H6PUZH,8/28/2017,Waco,TX,Tuesday,0,0,1,wUNK0RNbev,1
7MTPST,8/28/2017,Waco,TX,Friday,0,0,0,Bck93QJqSV,1
LAVKYD,8/28/2017,Houston,TX,Thursday,0,0,1,Wz9HigIL2a,0
VREWS4,8/28/2017,Waco,TX,Tuesday,0,0,1,ZtsXxCNJ5V,1
T7FRXR,8/28/2017,Houston,TX,Tuesday,0,0,1,gv3JMkkCj0,1
SSME4Y,8/28/2017,Waco,TX,Tuesday,0,0,1,zYA8zoTiVb,0
XJNP45,8/29/2017,Houston,TX,Thursday,0,0,1,NpGGn7rec3,1
97UJ5M,8/29/2017,Houston,TX,Friday,0,0,1,AZRc4iUMls,0
G2T2SN,8/29/2017,Houston,TX,Wednesday,0,0,1,Rz8ImFATLx,1
9QPUHR,8/29/2017,Dallas,TX,Thursday,0,0,1,O7KgbjUbPh,0
35PMUB,7/1/2017,Waco,TX,Friday,0,1,1,qLQLkSpwsG,1
AGJCCQ,8/29/2017,Houston,TX,Friday,0,0,1,Sm26lLJVrw,0
KA24HX,8/29/2017,Waco,TX,Tuesday,0,0,1,qdpXS5FWjM,0
NJUCHW,8/29/2017,Houston,TX,Friday,0,0,1,a5nVEA43NF,0
KQ7DK2,8/28/2017,Waco,TX,Tuesday,0,0,1,kVdtQ1GLF7,1
JZL3ZR,8/29/2017,Houston,TX,Thursday,0,0,1,qVwYq8TvA7,0
U9V4G2,8/29/2017,Waco,TX,Wednesday,0,0,1,2VKuOwcr3k,0
GRGAAV,8/29/2017,Waco,TX,Tuesday,0,0,1,pYlPat4iQk,0
MVJH85,8/29/2017,Dallas,TX,Friday,0,0,1,cxQWBNrpLP,1
JJUNRK,8/29/2017,Houston,TX,Monday,0,0,1,ilBv23DQho,1
HUU5V6,8/29/2017,Houston,TX,Monday,0,0,1,DH1kNQXw8F,0
DBXSSV,8/29/2017,Houston,TX,Friday,0,0,1,jfxkS0kzOM,1
XB9X9R,8/29/2017,Houston,TX,Monday,0,0,1,njqi5RPLu2,0
GF3R6Y,8/29/2017,Houston,TX,Friday,0,0,1,CZhQIqZ74f,1
GR9HZE,8/29/2017,Dallas,TX,Tuesday,0,0,1,q6mzyzHz6n,1
F3UHJN,8/30/2017,Waco,TX,Tuesday,0,0,1,xr91eFGFUF,1
V3UWM8,8/30/2017,Houston,TX,Friday,0,0,1,jnz5LZhJxC,0
M2YV4G,8/30/2017,Houston,TX,Friday,0,0,1,pT1JFkwOlf,0
47YVR2,8/30/2017,Waco,TX,Tuesday,0,0,1,RVR30YGZLx,1
5D72N3,8/30/2017,Dallas,TX,Tuesday,0,0,1,98PZYrm5Fn,1
ZJRF9E,8/30/2017,Austin,TX,Wednesday,0,0,1,s7cz3enj1E,1
7D7LFP,8/30/2017,Waco,TX,Tuesday,0,0,1,BVjTIGDUNC,0
SD2TRD,8/30/2017,Dallas,TX,Wednesday,0,0,1,tcbbfTVE1a,1
NUKAB7,8/30/2017,Dallas,TX,Wednesday,0,0,1,xg4B3UVsfE,0
R6EV2Q,8/30/2017,Waco,TX,Wednesday,0,0,1,SXm0iBx9V1,0
6VG7FX,8/30/2017,Dallas,TX,Wednesday,0,0,1,SYh2X7fbCR,1
PW6EYT,8/30/2017,Waco,TX,Monday,0,0,1,i67GtegNMT,0
GN568J,8/30/2017,Houston,TX,Monday,0,0,1,DcH2UvzacH,1
2RSQER,8/31/2017,Austin,TX,Thursday,0,0,1,bTDMW7nj9r,1
LT2XGN,8/31/2017,Waco,TX,Monday,1,1,1,nbIvMEZxWg,1
FGXGH4,8/31/2017,Dallas,TX,Wednesday,0,0,1,nc58N4Hetv,1
KR5LWX,8/31/2017,Dallas,TX,Tuesday,0,0,1,kcLHLgSJ6q,1
B4YBV9,9/1/2017,Waco,TX,Monday,0,0,1,JTFOMuLa2f,1
ZJTN3J,9/2/2017,Waco,TX,Tuesday,0,0,1,Tq0dcgBXNT,1
SJDPTM,9/2/2017,Waco,TX,Tuesday,0,0,1,sT1i2Jcx8C,1
5ALT52,9/2/2017,Waco,TX,Friday,0,1,1,i2yh4VbgBV,1
J8PH43,9/2/2017,Waco,TX,Tuesday,0,0,1,Tyx2oiGYWY,1
BKWASA,9/2/2017,Waco,TX,Wednesday,0,0,1,DtrZYbLBbD,1
CFGXZW,9/3/2017,Houston,TX,Wednesday,0,0,1,E6aiicgj2j,1
GRQUBE,9/3/2017,Waco,TX,Monday,0,0,1,2iECIChClV,1
MTGYDF,9/3/2017,Waco,TX,Monday,0,0,1,Pqk0YWonlY,1
TA8AFA,9/3/2017,Waco,TX,Monday,0,0,1,LfPvr9M7ee,1
CR6769,9/3/2017,Houston,TX,Friday,0,0,1,UrJzAMDJSE,1
4PT6YX,9/4/2017,Austin,TX,Thursday,0,0,1,9sj4NfjaJt,0
UVNRMW,9/4/2017,Austin,TX,Tuesday,0,0,1,sfohbhjTzi,1
HX9P9Y,9/4/2017,Houston,TX,Thursday,0,0,1,yZglczpuLk,0
6N5WYR,9/5/2017,Waco,TX,Thursday,0,0,1,zh0WTWZjrV,1
76959C,9/5/2017,Waco,TX,Tuesday,0,0,1,ttRBvXUXRD,1
GQ9YU4,9/5/2017,Houston,TX,Wednesday,0,0,1,061nD64qCK,1
CU8FV2,9/5/2017,Waco,TX,Friday,0,0,1,NKK77iFTCj,1
EBQTE9,9/5/2017,Waco,TX,Friday,0,0,1,hZVg9TnYvu,1
AZ6Y6M,9/6/2017,Waco,TX,Thursday,0,0,1,tWv7dI0Qvt,1
RXX84E,9/6/2017,Waco,TX,Tuesday,0,0,1,42yqqNoIuN,1
GGP6CH,9/6/2017,Houston,TX,Monday,0,0,1,2mhG3Yu9ej,0
6C9YJW,9/6/2017,Waco,TX,Wednesday,0,0,1,eDSPRZ3rUa,1
F9XNAQ,9/6/2017,Waco,TX,Thursday,0,0,1,uwoSTNeQJv,1
BHLZLG,9/6/2017,Waco,TX,Monday,0,0,1,rkdEtr2yhI,0
VRU9W7,9/7/2017,Waco,TX,Tuesday,0,0,1,UeTlWBFHNx,1
JL597D,9/7/2017,Houston,TX,Monday,0,0,1,CgF4H2KFMt,1
XGK5D2,9/7/2017,Dallas,TX,Monday,0,0,1,k29Td8VV42,1
XZC3HN,9/7/2017,Waco,TX,Friday,0,0,1,Od94V4VpqS,1
TGG45M,9/7/2017,Dallas,TX,Monday,0,0,1,E8UKi6GbEM,1
XUDR8U,9/7/2017,Waco,TX,Monday,0,0,1,tIXOt322mO,0
2U3Y76,9/7/2017,Houston,TX,Tuesday,0,0,1,htMeza8vWS,1
7BHPK6,9/7/2017,Waco,TX,Wednesday,0,0,1,9umGsN8Iwt,0
6ZDMAQ,9/7/2017,Houston,TX,Wednesday,0,0,1,cy2ykV5Xb3,1
GVQW6B,9/7/2017,Houston,TX,Monday,0,0,1,LzsSbaVLRa,1
V3SQPS,9/7/2017,Houston,TX,Friday,1,0,1,UoCKpEs0F9,1
XXXYC7,9/6/2017,Dallas,TX,Monday,0,0,1,QM6Cw514Qi,0
WKUMAF,9/8/2017,Dallas,TX,Wednesday,0,0,1,obcVCcT6QE,1
TCF273,9/8/2017,Waco,TX,Friday,0,0,1,ObqF4qht9z,1
NVRM49,9/8/2017,Houston,TX,Tuesday,0,0,1,AI9JwcstMf,1
V7HPGW,9/8/2017,Houston,TX,Tuesday,0,0,1,l75Hpwgbsw,0
6TJ7DZ,9/8/2017,Houston,TX,Thursday,0,0,1,HHXaasmKf4,1
WTNNCX,9/8/2017,Waco,TX,Tuesday,0,0,1,5hHQWr3vI8,1
K5479F,9/8/2017,Austin,TX,Saturday,1,0,1,opTQm11ZER,1
WEE55L,9/8/2017,Dallas,TX,Friday,0,0,1,YJo8Ph8IQR,1
784A9X,9/8/2017,Houston,TX,Thursday,0,0,1,ajcQWhu5ON,1
5PLA6Z,9/8/2017,Houston,TX,Friday,1,0,1,WoTAfZy4g0,1
B447UC,9/8/2017,Austin,TX,Monday,0,0,1,P3ztNWHvwZ,1
B2C6AX,9/8/2017,Austin,TX,Thursday,0,0,1,3NmFxCLRVO,0
9TX6MJ,9/8/2017,Austin,TX,Tuesday,0,0,1,vK9KhKljYC,1
TNVP3U,8/14/2017,Dallas,TX,Tuesday,0,0,1,TMdQvF9phJ,1
JMH7YG,9/9/2017,Austin,TX,Tuesday,0,0,1,CK19F5osMv,1
EYDVG2,9/9/2017,Waco,TX,Monday,0,0,1,ky8FW8rYhl,1
NNAPLA,11/24/2017,Houston,TX,Monday,0,0,1,cxrQ358so1,1
CKDQT6,9/6/2017,Austin,TX,Tuesday,0,0,1,iFp0bSvC2U,1
N46CMZ,9/9/2017,Waco,TX,Tuesday,0,0,1,gMtL2KTg2A,1
LXEN99,9/29/2017,Dallas,TX,Wednesday,0,0,1,c20LGAuwus,1
XRS899,9/9/2017,Waco,TX,Monday,0,0,1,wG2S1HWmkP,1
XRYVJ6,9/9/2017,Waco,TX,Monday,0,0,1,J8BcohPdzK,1
8QMKPG,9/9/2017,Waco,TX,Tuesday,0,0,1,W21r7bjrvI,1
AHBE65,9/9/2017,Waco,TX,Tuesday,0,0,1,Gh1JhYxjLY,1
66DLTL,9/9/2017,Austin,TX,Tuesday,0,0,1,TNhJjx9q0s,1
87XCHC,9/9/2017,Waco,TX,Tuesday,0,0,1,YtnzzVlWrl,1
SH9MNJ,9/9/2017,Austin,TX,Tuesday,0,0,1,PBssih64Nb,1
FV9JFF,9/9/2017,Houston,TX,Monday,0,0,1,h7jZwus65I,1
WJRNCN,9/10/2017,Houston,TX,Tuesday,0,0,1,X74C1USJ45,1
YD3UNS,9/10/2017,Dallas,TX,Wednesday,0,0,1,VepmYEN6ag,1
57NL3H,9/10/2017,Houston,TX,Thursday,0,0,1,TtjC8sFQNW,1
JB3GF7,9/10/2017,Houston,TX,Monday,0,0,1,GNO6ThKVju,0
96QBYK,9/5/2017,Houston,TX,Tuesday,0,0,1,5YpcSiIuX9,1
TKD87F,9/10/2017,Dallas,TX,Tuesday,0,0,1,4t7rMA5Ymj,1
4593G7,9/10/2017,Waco,TX,Thursday,0,0,1,Z65mJJIoQM,1
WHUU6S,9/11/2017,Dallas,TX,Wednesday,0,0,1,MDQUg2e3LT,1
98W4Z2,9/11/2017,Dallas,TX,Wednesday,0,0,1,eiotV6aLOH,1
7JTTNS,9/12/2017,Houston,TX,Tuesday,0,0,1,PAiLMCRNQs,1
T58K83,9/12/2017,Waco,TX,Friday,0,0,1,hmclzQEMsL,1
AUYGGW,9/12/2017,Waco,TX,Tuesday,0,0,1,QR90F7Dgl9,1
ZDN7VJ,9/12/2017,Waco,TX,Wednesday,0,0,1,rUDS5iBh2N,0
8X3BKK,9/12/2017,Waco,TX,Saturday,0,0,1,aS3xnr4MV2,0
XBJGUM,9/12/2017,Waco,TX,Tuesday,0,0,1,a0n7znHfEg,1
D9LCXG,9/12/2017,Houston,TX,Thursday,0,0,1,lCcvu2RTw9,1
ZXGJVU,9/12/2017,Houston,TX,Thursday,0,0,1,lsXsH5uG07,1
VR6PM7,9/12/2017,Houston,TX,Friday,0,0,1,cVBLOcGZQx,0
L57KSK,9/12/2017,Houston,TX,Friday,0,0,1,BdaxTyVThw,0
PMQX8D,9/5/2017,Waco,TX,Friday,0,0,1,dQQgFPn2L3,1
BZMQZB,9/12/2017,Houston,TX,Monday,0,0,1,2vsq63eNiT,0
C5JYTA,9/5/2017,Waco,TX,Thursday,0,1,1,DTaUAU4O0C,1
HZKE9J,9/12/2017,Houston,TX,Friday,0,0,1,kPjuiUY20Q,0
E3GHN4,9/12/2017,Houston,TX,Friday,0,0,1,SvJJIekPrV,0
6NXKBG,9/12/2017,Houston,TX,Thursday,0,0,1,CnrPsgZEVb,1
KXM8AK,9/12/2017,Houston,TX,Friday,0,0,1,Y5NAK2XAzY,1
EQLH6U,9/12/2017,Houston,TX,Monday,0,0,1,GXjSMQczoF,1
YESC8Y,9/12/2017,Houston,TX,Thursday,0,0,1,xxzieInVpb,1
5NF7UZ,9/12/2017,Houston,TX,Tuesday,0,0,1,pRir27Amoo,0
LN3G7Q,9/22/2017,Houston,TX,Friday,0,0,1,0vOTIMzqa5,1
CX65GN,9/13/2017,Houston,TX,Friday,0,0,1,25PgsuzKX0,1
5BUMDD,9/13/2017,Houston,TX,Tuesday,1,0,1,irch2nvJFk,1
47KZLB,9/13/2017,Houston,TX,Thursday,0,0,1,ELCcsX6gEI,0
XRDJGQ,9/13/2017,Dallas,TX,Friday,0,0,1,Tllk8Kl4xc,1
46UJR4,9/13/2017,Houston,TX,Friday,0,0,1,H1KwawPkFu,0
FMQQBH,9/3/2017,Austin,TX,Tuesday,0,0,1,3Qd5HfsLsn,1
MX2UFS,9/13/2017,Houston,TX,Wednesday,0,0,1,k75Dp6955x,1
GWYP2C,9/13/2017,Houston,TX,Monday,0,0,1,WkrF3zrWka,1
5JK5EE,9/13/2017,Dallas,TX,Friday,0,0,1,x8eBwQqAKo,0
KL5QW2,9/13/2017,Houston,TX,Monday,0,0,1,Q43M0jIvDR,1
UKNQUX,9/13/2017,Houston,TX,Friday,0,0,1,w2bCbGUXTD,0
6Z9LVS,9/13/2017,Waco,TX,Tuesday,0,0,1,CpdQZXA48f,1
GDWKET,9/13/2017,Dallas,TX,Friday,0,0,1,1E8SoGf6dR,0
Z7EFHJ,9/13/2017,Dallas,TX,Wednesday,0,0,1,6NByfdssVC,1
BA92UN,9/13/2017,Waco,TX,Tuesday,0,0,1,0bNWlx8Kl1,0
2E4A68,8/23/2017,Waco,TX,Thursday,0,0,1,WSPTMdrWR2,1
NNQAVP,9/13/2017,Dallas,TX,Tuesday,0,0,1,6JiygJh2cB,0
CFZBAM,9/13/2017,Houston,TX,Friday,0,0,1,iZzfg1PL6a,0
A3NQ8Y,9/13/2017,Houston,TX,Monday,0,0,1,OneXDE0acK,1
9VHLWM,9/13/2017,Waco,TX,Wednesday,0,0,1,KrQKCJIKsz,1
6J5CF5,9/2/2017,Waco,TX,Friday,0,0,1,z0UhNuXht6,1
2TUELD,9/13/2017,Houston,TX,Monday,0,0,1,L54DkKvzw2,1
7Q6QAY,9/13/2017,Houston,TX,Friday,0,0,1,FMXGwmozOE,1
RCLFT8,9/13/2017,Houston,TX,Monday,0,0,1,tvoQxXXTfe,1
BPSMXZ,9/13/2017,Dallas,TX,Friday,0,0,1,ohXjzKnjMe,1
YF5628,9/13/2017,Dallas,TX,Wednesday,0,0,1,JVGuXM0G3G,1
RGVHEK,9/13/2017,Houston,TX,Friday,0,0,1,nvS3i6eq43,1
WWQ982,9/4/2017,Dallas,TX,Monday,0,0,1,lL5IVLiYpA,0
RCRZKU,9/13/2017,Waco,TX,Tuesday,0,0,1,0L3XbWP8vR,0
VKF89L,9/14/2017,Houston,TX,Tuesday,0,0,1,zx7mlKrxYw,1
2VMDKH,9/14/2017,Dallas,TX,Monday,0,0,1,nWgqzgfW36,1
SK28UF,9/14/2017,Waco,TX,Wednesday,0,0,1,vrnJfoKZM3,1
BPSHDN,9/14/2017,Houston,TX,Tuesday,0,0,1,H4wLGa29hR,0
RNJGWV,9/14/2017,Houston,TX,Monday,0,0,1,eabIjRjpFq,0
R3PPCE,9/14/2017,Houston,TX,Monday,0,0,1,DvjUC8hXHj,0
DZFYK3,9/14/2017,Waco,TX,Thursday,0,0,1,zhMBMoGUz8,0
FB33LH,9/14/2017,Houston,TX,Monday,0,0,1,eT7JpbXABl,1
KW64Z9,9/14/2017,Houston,TX,Tuesday,0,0,1,9oJ1JP5jhA,0
Z4XDDU,9/14/2017,Houston,TX,Wednesday,0,0,1,RGlvDSIv6y,1
LCSY8D,9/14/2017,Dallas,TX,Wednesday,0,0,1,itcb05AHNw,0
UDC7D2,9/14/2017,Houston,TX,Tuesday,0,0,1,J43kBD74LI,1
2PPH8W,9/14/2017,Houston,TX,Thursday,0,0,1,JbXo54Y0by,1
XMQ7AK,9/14/2017,Austin,TX,Thursday,0,0,1,Oogv0V4zfI,0
FY2SSR,9/14/2017,Houston,TX,Monday,0,0,1,LFCYWHet5c,1
3UR7BM,9/14/2017,Houston,TX,Tuesday,0,0,1,gXS5JilsbZ,1
APGZE9,9/14/2017,Houston,TX,Tuesday,0,0,1,wNvbcM8vhz,1
54CMTZ,8/10/2015,Houston,TX,Friday,0,0,1,YwIzpLXX7J,1
S2HR73,9/14/2017,Waco,TX,Thursday,0,0,1,HHH0T6Slpw,1
PBK2ZK,9/14/2017,Waco,TX,Friday,1,0,1,2FC31W6zgT,1
