DISCOUNT_ID,ORDER_ID,PRICE,QUANTITY,ORDER_DETAIL_ID,ORDER_ITEM_DISCOUNT_AMOUNT,LINE_NUMBER,UNIT_PRICE,MENU_ITEM_ID
,7648347,9,1,21010423,,1,9,93
,7648347,13,1,21010422,,0,13,92
,7648348,22,2,21010425,,1,11,91
,7648348,3,1,21010428,,4,3,95
,7648348,3,1,21010424,,0,3,96
,7648348,9,1,21010427,,3,9,93
,7648348,26,2,21010426,,2,13,92
,7648358,11,1,21010449,,0,11,91
,7648358,13,1,21010450,,1,13,92
,7648359,26,2,21010451,,0,13,92
,7648359,9,1,21010452,,1,9,93
,7648360,33,3,21010453,,0,11,91
,7648360,2,1,21010455,,2,2,94
,7648360,18,2,21010454,,1,9,93
,7648361,11,1,21010456,,0,11,91
,7648361,2,1,21010459,,3,2,94
,7648361,13,1,21010457,,1,13,92
,7648333,9,1,21010389,,1,9,93
,7648334,26,2,21010391,,1,13,92
,7648334,18,2,21010392,,2,9,93
,7648334,3,1,21010393,,3,3,95
,7648334,33,3,21010390,,0,11,91
,7648335,9,1,21010396,,2,9,93
,7648335,11,1,21010394,,0,11,91
,7648335,39,3,21010395,,1,13,92
,7648336,22,2,21010397,,0,11,91
,7648336,9,1,21010398,,1,9,93
,7648361,27,3,21010458,,2,9,93
,7648362,9,1,21010462,,2,9,93
,7648362,3,1,21010463,,3,3,95
,7648362,11,1,21010460,,0,11,91
,7648362,26,2,21010461,,1,13,92
,7648363,44,4,21010465,,1,11,91
,7648363,6,2,21010464,,0,3,96
,7648363,18,2,21010466,,2,9,93
,7648364,22,2,21010467,,0,11,91
,7648365,11,1,21010468,,0,11,91
,7648349,9,1,21010431,,2,9,93
,7648349,11,1,21010429,,0,11,91
,7648349,39,3,21010430,,1,13,92
,7648350,11,1,21010432,,0,11,91
,7648350,9,1,21010433,,1,9,93
,7648351,26,2,21010434,,0,13,92
,7648352,13,1,21010436,,1,13,92
,7648352,11,1,21010435,,0,11,91
,7648353,2,1,21010438,,1,2,94
,7648353,13,1,21010437,,0,13,92
,7648354,3,1,21010439,,0,3,96
,7648354,9,1,21010441,,2,9,93
,7648354,26,2,21010440,,1,13,92
,7648355,11,1,21010442,,0,11,91
,7648355,13,1,21010443,,1,13,92
,7648355,9,1,21010444,,2,9,93
,7648356,26,2,21010445,,0,13,92
,7648356,27,3,21010446,,1,9,93
,7648356,3,1,21010447,,2,3,95
,7648357,9,1,21010448,,0,9,93
,7648365,18,2,21010469,,1,9,93
,7648365,2,1,21010470,,2,2,94
,7648366,9,1,21010471,,0,9,93
,7648367,9,1,21010474,,2,9,93
,7648367,3,1,21010472,,0,3,96
,7648367,26,2,21010473,,1,13,92
,7648368,26,2,21010476,,1,13,92
,7648368,22,2,21010475,,0,11,91
,7648368,18,2,21010477,,2,9,93
,7648368,9,3,21010478,,3,3,95
,7648375,45,5,21010500,,1,9,93
,7648375,44,4,21010499,,0,11,91
,7648376,9,1,21010502,,1,9,93
,7648376,13,1,21010501,,0,13,92
,7648377,9,3,21010507,,4,3,95
,7648377,9,1,21010506,,3,9,93
,7648377,33,3,21010504,,1,11,91
,7648377,39,3,21010505,,2,13,92
,7648377,3,1,21010503,,0,3,96
,7648378,9,1,21010510,,2,9,93
,7648369,11,1,21010479,,0,11,91
,7648369,39,3,21010480,,1,13,92
,7648369,18,2,21010481,,2,9,93
,7648370,22,2,21010482,,0,11,91
,7648370,18,2,21010484,,2,9,93
,7648370,6,2,21010486,,4,3,95
,7648370,13,1,21010483,,1,13,92
,7648370,2,1,21010485,,3,2,94
,7648371,9,1,21010487,,0,9,93
,7648372,11,1,21010488,,0,11,91
,7648372,13,1,21010489,,1,13,92
,7648372,9,1,21010490,,2,9,93
,7648372,2,1,21010491,,3,2,94
,7648373,22,2,21010492,,0,11,91
,7648373,9,1,21010493,,1,9,93
,7648374,13,1,21010496,,2,13,92
,7648374,27,3,21010497,,3,9,93
,7648374,11,1,21010495,,1,11,91
,7648374,2,1,21010498,,4,2,94
,7648374,6,2,21010494,,0,3,96
,7648387,26,2,21010529,,1,13,92
,7648387,9,1,21010530,,2,9,93
,7648388,26,2,21010532,,1,13,92
,7648388,27,3,21010533,,2,9,93
,7648388,11,1,21010531,,0,11,91
,7648389,9,1,21010534,,0,9,93
,7648390,11,1,21010536,,1,11,91
,7648390,9,1,21010538,,3,9,93
,7648390,3,1,21010535,,0,3,96
,7648390,52,4,21010537,,2,13,92
,7648382,11,1,21010518,,1,11,91
,7648382,26,2,21010519,,2,13,92
,7648383,3,1,21010522,,1,3,95
,7648383,22,2,21010521,,0,11,91
,7648384,18,2,21010523,,0,9,93
,7648385,11,1,21010524,,0,11,91
,7648386,6,2,21010525,,0,3,96
,7648386,22,2,21010526,,1,11,91
,7648386,26,2,21010527,,2,13,92
,7648387,11,1,21010528,,0,11,91
,7648399,44,4,21010560,,1,11,91
,7648399,4,2,21010562,,3,2,94
,7648399,13,1,21010561,,2,13,92
,7648399,3,1,21010559,,0,3,96
,7648400,11,1,21010563,,0,11,91
,7648400,13,1,21010564,,1,13,92
,7648401,3,1,21010565,,0,3,96
,7648401,13,1,21010567,,2,13,92
,7648401,22,2,21010566,,1,11,91
,7648401,27,3,21010568,,3,9,93
,7648391,9,1,21010539,,0,9,93
,7648392,26,2,21010541,,1,13,92
,7648392,2,1,21010542,,2,2,94
,7648392,11,1,21010540,,0,11,91
,7648393,13,1,21010543,,0,13,92
,7648394,13,1,21010545,,1,13,92
,7648394,2,1,21010546,,2,2,94
,7648394,22,2,21010544,,0,11,91
,7648395,18,2,21010549,,2,9,93
,7648395,26,2,21010548,,1,13,92
,7648378,26,2,21010509,,1,13,92
,7648378,11,1,21010508,,0,11,91
,7648379,13,1,21010511,,0,13,92
,7648380,13,1,21010513,,1,13,92
,7648380,9,1,21010514,,2,9,93
,7648380,11,1,21010512,,0,11,91
,7648381,13,1,21010515,,0,13,92
,7648381,9,1,21010516,,1,9,93
,7648382,9,1,21010520,,3,9,93
,7648382,3,1,21010517,,0,3,96
,7648395,3,1,21010550,,3,3,95
,7648395,3,1,21010547,,0,3,96
,7648396,11,1,21010551,,0,11,91
,7648396,13,1,21010552,,1,13,92
,7648396,9,1,21010553,,2,9,93
,7648397,52,4,21010555,,1,13,92
,7648397,11,1,21010554,,0,11,91
,7648397,27,3,21010556,,2,9,93
,7648398,26,2,21010558,,1,13,92
,7648398,33,3,21010557,,0,11,91
,7648406,55,5,21010579,,1,11,91
,7648406,6,2,21010582,,4,3,95
,7648406,3,1,21010578,,0,3,96
,7648406,2,1,21010581,,3,2,94
,7648407,11,1,21010583,,0,11,91
,7648407,3,1,21010586,,3,3,95
,7648407,18,2,21010585,,2,9,93
,7648407,26,2,21010584,,1,13,92
,7648408,2,1,21010590,,3,2,94
,7648408,13,1,21010588,,1,13,92
,7648402,13,1,21010569,,0,13,92
,7648403,9,1,21010570,,0,9,93
,7648404,6,2,21010573,,2,3,95
,7648404,22,2,21010571,,0,11,91
,7648404,39,3,21010572,,1,13,92
,7648405,9,1,21010576,,2,9,93
,7648405,3,1,21010574,,0,3,96
,7648405,33,3,21010575,,1,11,91
,7648405,3,1,21010577,,3,3,95
,7648406,63,7,21010580,,2,9,93
,7648408,18,2,21010589,,2,9,93
,7648408,11,1,21010587,,0,11,91
,7648408,3,1,21010591,,4,3,95
,7648409,3,1,21010592,,0,3,96
,7648409,9,1,21010594,,2,9,93
,7648409,52,4,21010593,,1,13,92
,7648409,3,1,21010595,,3,3,95
,7648410,26,2,21010597,,1,13,92
,7648410,33,3,21010596,,0,11,91
,7648411,3,1,21010603,,5,3,95
,7648411,13,1,21010600,,2,13,92
,7648411,45,5,21010601,,3,9,93
,7648411,6,2,21010598,,0,3,96
,7648411,33,3,21010599,,1,11,91
,7648411,2,1,21010602,,4,2,94
,7648412,26,2,21010604,,0,13,92
,7648412,4,2,21010606,,2,2,94
,7648412,18,2,21010605,,1,9,93
,7648413,13,1,21010609,,2,13,92
,7648413,3,1,21010607,,0,3,96
,7648413,9,1,21010610,,3,9,93
,7648413,11,1,21010608,,1,11,91
,7648414,13,1,21010612,,1,13,92
,7648414,18,2,21010613,,2,9,93
,7648414,3,1,21010611,,0,3,96
,7648415,3,1,21010614,,0,3,96
,7648415,9,1,21010616,,2,9,93
,7648415,13,1,21010615,,1,13,92
,7648416,9,1,21010617,,0,9,93
,7648417,13,1,21010619,,1,13,92
,7648417,9,1,21010620,,2,9,93
,7648417,11,1,21010618,,0,11,91
,7648418,9,1,21010621,,0,9,93
,7648419,3,1,21010625,,3,3,95
,7648419,36,4,21010624,,2,9,93
,7648419,26,2,21010623,,1,13,92
,7648419,33,3,21010622,,0,11,91
,7648420,52,4,21010626,,0,13,92
,7648420,45,5,21010627,,1,9,93
,7648421,11,1,21010628,,0,11,91
,7648429,52,4,21010648,,1,13,92
,7648430,65,5,21010650,,0,13,92
,7648430,2,1,21010651,,1,2,94
,7648431,13,1,21010652,,0,13,92
,7648432,54,6,21010656,,3,9,93
,7648432,39,3,21010655,,2,13,92
,7648432,9,3,21010653,,0,3,96
,7648432,88,8,21010654,,1,11,91
,7648432,3,1,21010658,,5,3,95
,7648425,9,1,21010640,,1,9,93
,7648425,52,4,21010639,,0,13,92
,7648426,39,3,21010642,,1,13,92
,7648426,3,1,21010641,,0,3,96
,7648427,18,2,21010643,,0,9,93
,7648428,3,1,21010644,,0,3,96
,7648428,9,1,21010646,,2,9,93
,7648428,13,1,21010645,,1,13,92
,7648429,22,2,21010647,,0,11,91
,7648429,9,1,21010649,,2,9,93
,7648432,10,5,21010657,,4,2,94
,7648433,18,2,21010659,,0,9,93
,7648434,26,2,21010660,,0,13,92
,7648435,13,1,21010661,,0,13,92
,7648436,11,1,21010663,,1,11,91
,7648436,3,1,21010662,,0,3,96
,7648436,13,1,21010664,,2,13,92
,7648436,9,1,21010665,,3,9,93
,7648437,11,1,21010666,,0,11,91
,7648437,18,2,21010667,,1,9,93
,7648438,11,1,21010668,,0,11,91
,7648438,9,1,21010669,,1,9,93
,7648439,11,1,21010670,,0,11,91
,7648440,9,1,21010672,,1,9,93
,7648440,11,1,21010671,,0,11,91
,7648441,18,2,21010674,,1,9,93
,7648441,11,1,21010673,,0,11,91
,7648442,36,4,21010676,,1,9,93
,7648442,11,1,21010675,,0,11,91
,7648442,4,2,21010677,,2,2,94
,7648443,3,1,21010681,,3,3,95
,7648443,39,3,21010679,,1,13,92
,7648443,44,4,21010678,,0,11,91
,7648443,18,2,21010680,,2,9,93
,7648444,9,1,21010682,,0,9,93
,7648445,6,2,21010687,,4,3,95
,7648445,33,3,21010683,,0,11,91
,7648445,2,1,21010686,,3,2,94
,7648445,13,1,21010684,,1,13,92
,7648445,18,2,21010685,,2,9,93
,7648451,9,1,21010699,,1,9,93
,7648451,13,1,21010698,,0,13,92
,7648452,11,1,21010700,,0,11,91
,7648452,45,5,21010702,,2,9,93
,7648452,13,1,21010701,,1,13,92
,7648453,3,1,21010705,,2,3,95
,7648453,11,1,21010703,,0,11,91
,7648453,26,2,21010704,,1,13,92
,7648454,26,2,21010708,,2,13,92
,7648454,11,1,21010707,,1,11,91
,7648422,3,1,21010633,,4,3,95
,7648422,4,2,21010632,,3,2,94
,7648422,18,2,21010631,,2,9,93
,7648422,22,2,21010629,,0,11,91
,7648422,13,1,21010630,,1,13,92
,7648423,36,4,21010636,,2,9,93
,7648423,3,1,21010637,,3,3,95
,7648423,39,3,21010635,,1,13,92
,7648423,6,2,21010634,,0,3,96
,7648424,9,1,21010638,,0,9,93
,7648446,9,1,21010688,,0,9,93
,7648447,13,1,21010690,,1,13,92
,7648447,33,3,21010689,,0,11,91
,7648448,9,1,21010691,,0,9,93
,7648449,11,1,21010692,,0,11,91
,7648449,9,1,21010693,,1,9,93
,7648450,6,2,21010694,,0,3,96
,7648450,11,1,21010695,,1,11,91
,7648450,26,2,21010696,,2,13,92
,7648450,9,1,21010697,,3,9,93
,7648458,22,2,21010718,,0,11,91
,7648458,4,2,21010720,,2,2,94
,7648458,26,2,21010719,,1,13,92
,7648459,3,1,21010721,,0,3,96
,7648459,3,1,21010725,,4,3,95
,7648459,33,3,21010722,,1,11,91
,7648459,39,3,21010723,,2,13,92
,7648459,18,2,21010724,,3,9,93
,7648460,2,1,21010728,,2,2,94
,7648460,18,2,21010727,,1,9,93
,7648454,2,1,21010710,,4,2,94
,7648454,3,1,21010706,,0,3,96
,7648454,9,1,21010709,,3,9,93
,7648455,9,3,21010713,,2,3,95
,7648455,11,1,21010711,,0,11,91
,7648455,27,3,21010712,,1,9,93
,7648456,9,1,21010716,,2,9,93
,7648456,13,1,21010715,,1,13,92
,7648456,22,2,21010714,,0,11,91
,7648457,13,1,21010717,,0,13,92
,7648460,13,1,21010726,,0,13,92
,7648461,26,2,21010730,,1,13,92
,7648461,33,3,21010729,,0,11,91
,7648461,18,2,21010731,,2,9,93
,7648462,9,1,21010732,,0,9,93
,7648463,18,2,21010735,,2,9,93
,7648463,2,1,21010736,,3,2,94
,7648463,52,4,21010734,,1,13,92
,7648463,3,1,21010733,,0,3,96
,7648464,52,4,21010738,,1,13,92
,7648464,18,2,21010739,,2,9,93
,7648464,3,1,21010737,,0,3,96
,7648464,4,2,21010740,,3,2,94
,7648465,11,1,21010741,,0,11,91
,7648465,18,2,21010743,,2,9,93
,7648465,26,2,21010742,,1,13,92
,7648466,13,1,21010745,,1,13,92
,7648466,2,1,21010747,,3,2,94
,7648466,3,1,21010748,,4,3,95
,7648466,18,2,21010746,,2,9,93
,7648470,9,3,21010757,,0,3,96
,7648470,22,2,21010758,,1,11,91
,7648470,39,3,21010759,,2,13,92
,7648470,2,1,21010761,,4,2,94
,7648471,18,2,21010762,,0,9,93
,7648472,9,3,21010763,,0,3,96
,7648472,27,3,21010766,,3,9,93
,7648472,4,2,21010767,,4,2,94
,7648472,52,4,21010765,,2,13,92
,7648472,11,1,21010764,,1,11,91
,7648466,11,1,21010744,,0,11,91
,7648467,3,1,21010749,,0,3,96
,7648467,33,3,21010750,,1,11,91
,7648467,2,1,21010752,,3,2,94
,7648467,39,3,21010751,,2,13,92
,7648468,13,1,21010753,,0,13,92
,7648469,11,1,21010754,,0,11,91
,7648469,13,1,21010755,,1,13,92
,7648469,9,1,21010756,,2,9,93
,7648470,18,2,21010760,,3,9,93
,7648473,13,1,21010768,,0,13,92
,7648474,11,1,21010769,,0,11,91
,7648475,33,3,21010770,,0,11,91
,7648475,2,1,21010772,,2,2,94
,7648475,39,3,21010771,,1,13,92
,7648476,22,2,21010773,,0,11,91
,7648476,26,2,21010774,,1,13,92
,7648476,9,1,21010775,,2,9,93
,7648477,13,1,21010776,,0,13,92
,7648478,9,1,21010779,,2,9,93
,7648478,3,1,21010777,,0,3,96
,7648478,44,4,21010778,,1,11,91
,7648479,18,2,21010781,,1,9,93
,7648479,2,1,21010782,,2,2,94
,7648479,11,1,21010780,,0,11,91
,7648480,11,1,21010783,,0,11,91
,7648480,9,1,21010784,,1,9,93
,7648481,3,1,21010788,,3,3,95
,7648481,13,1,21010786,,1,13,92
,7648481,36,4,21010787,,2,9,93
,7648481,11,1,21010785,,0,11,91
,7648482,11,1,21010789,,0,11,91
,7648482,2,1,21010792,,3,2,94
,7648482,9,1,21010791,,2,9,93
,7648482,13,1,21010790,,1,13,92
,7648483,6,2,21010798,,5,3,95
,7648483,18,2,21010796,,3,9,93
,7648483,39,3,21010795,,2,13,92
,7648483,3,1,21010793,,0,3,96
,7648483,2,1,21010797,,4,2,94
,7648486,2,1,21010810,,4,2,94
,7648486,13,1,21010808,,2,13,92
,7648486,44,4,21010807,,1,11,91
,7648487,26,2,21010811,,0,13,92
,7648487,18,2,21010812,,1,9,93
,7648488,11,1,21010813,,0,11,91
,7648489,13,1,21010814,,0,13,92
,7648490,52,4,21010816,,1,13,92
,7648490,18,2,21010817,,2,9,93
,7648490,22,2,21010815,,0,11,91
,7648490,3,1,21010818,,3,3,95
,7648491,11,1,21010819,,0,11,91
,7648491,3,1,21010821,,2,3,95
,7648491,26,2,21010820,,1,13,92
,7648492,18,2,21010824,,2,9,93
,7648492,3,1,21010825,,3,3,95
,7648492,26,2,21010823,,1,13,92
,7648492,22,2,21010822,,0,11,91
,7648493,3,1,21010828,,2,3,95
,7648493,33,3,21010826,,0,11,91
,7648483,22,2,21010794,,1,11,91
,7648484,18,2,21010801,,2,9,93
,7648484,22,2,21010799,,0,11,91
,7648484,39,3,21010800,,1,13,92
,7648485,9,1,21010804,,2,9,93
,7648485,39,3,21010803,,1,13,92
,7648485,3,1,21010805,,3,3,95
,7648485,6,2,21010802,,0,3,96
,7648486,3,1,21010806,,0,3,96
,7648486,9,1,21010809,,3,9,93
,7648493,39,3,21010827,,1,13,92
,7648494,11,1,21010829,,0,11,91
,7648495,18,2,21010832,,2,9,93
,7648495,2,1,21010833,,3,2,94
,7648495,52,4,21010831,,1,13,92
,7648495,11,1,21010830,,0,11,91
,7648496,26,2,21010834,,0,13,92
,7648497,13,1,21010835,,0,13,92
,7648497,18,2,21010836,,1,9,93
,7648498,11,1,21010837,,0,11,91
,7648498,18,2,21010838,,1,9,93
,7648499,4,2,21010841,,2,2,94
,7648499,33,3,21010839,,0,11,91
,7648499,13,1,21010840,,1,13,92
,7648499,3,1,21010842,,3,3,95
,7648500,13,1,21010845,,2,13,92
,7648500,3,1,21010843,,0,3,96
,7648500,22,2,21010844,,1,11,91
,7648500,9,1,21010846,,3,9,93
,7648501,26,2,21010847,,0,13,92
,7648502,13,1,21010848,,0,13,92
,7648503,11,1,21010849,,0,11,91
,7648504,9,1,21010853,,3,9,93
,7648504,3,1,21010850,,0,3,96
,7648504,3,1,21010854,,4,3,95
,7648504,11,1,21010851,,1,11,91
,7648504,13,1,21010852,,2,13,92
,7648505,9,1,21010855,,0,9,93
,7648506,2,1,21010860,,4,2,94
,7648506,9,1,21010859,,3,9,93
,7648509,52,4,21010866,,1,13,92
,7648510,22,2,21010869,,0,11,91
,7648510,26,2,21010870,,1,13,92
,7648511,36,4,21010874,,3,9,93
,7648511,26,2,21010873,,2,13,92
,7648511,22,2,21010872,,1,11,91
,7648511,3,1,21010871,,0,3,96
,7648512,13,1,21010875,,0,13,92
,7648513,2,1,21010878,,2,2,94
,7648513,3,1,21010879,,3,3,95
,7648506,3,1,21010856,,0,3,96
,7648506,22,2,21010857,,1,11,91
,7648506,26,2,21010858,,2,13,92
,7648507,6,2,21010863,,2,3,95
,7648507,26,2,21010861,,0,13,92
,7648507,9,1,21010862,,1,9,93
,7648508,11,1,21010864,,0,11,91
,7648509,36,4,21010867,,2,9,93
,7648509,3,1,21010868,,3,3,95
,7648509,11,1,21010865,,0,11,91
,7648513,26,2,21010877,,1,13,92
,7648513,11,1,21010876,,0,11,91
,7648514,11,1,21010880,,0,11,91
,7648514,18,2,21010882,,2,9,93
,7648514,52,4,21010881,,1,13,92
,7648515,39,3,21010885,,2,13,92
,7648515,2,1,21010887,,4,2,94
,7648515,18,2,21010886,,3,9,93
,7648515,33,3,21010884,,1,11,91
,7648515,3,1,21010883,,0,3,96
,7648516,3,1,21010888,,0,3,96
,7648516,26,2,21010889,,1,13,92
,7648517,78,6,21010892,,2,13,92
,7648517,6,2,21010890,,0,3,96
,7648517,18,2,21010893,,3,9,93
,7648517,9,3,21010894,,4,3,95
,7648517,11,1,21010891,,1,11,91
,7648518,27,3,21010898,,3,9,93
,7648518,65,5,21010897,,2,13,92
,7648518,3,1,21010895,,0,3,96
,7648518,22,2,21010896,,1,11,91
,7648519,9,1,21010900,,1,9,93
,7648519,11,1,21010899,,0,11,91
,7648520,11,1,21010901,,0,11,91
,7648520,13,1,21010902,,1,13,92
,7648520,9,1,21010903,,2,9,93
,7648521,36,4,21010905,,1,9,93
,7648521,3,1,21010906,,2,3,95
,7648521,13,1,21010904,,0,13,92
,7648522,26,2,21010907,,0,13,92
,7648523,13,1,21010908,,0,13,92
,7648524,33,3,21010909,,0,11,91
,7648524,2,1,21010912,,3,2,94
,7648524,26,2,21010910,,1,13,92
,7648524,9,1,21010911,,2,9,93
,7648525,36,4,21010915,,2,9,93
,7648525,11,1,21010913,,0,11,91
,7648525,13,1,21010914,,1,13,92
,7648526,11,1,21010916,,0,11,91
,7648526,26,2,21010917,,1,13,92
,7648532,44,4,21010925,,0,11,91
,7648532,4,2,21010928,,3,2,94
,7648533,18,2,21010932,,2,9,93
,7648533,3,1,21010930,,0,3,96
,7648533,11,1,21010931,,1,11,91
,7648534,44,4,21010933,,0,11,91
,7648534,2,1,21010935,,2,2,94
,7648534,26,2,21010934,,1,13,92
,7648535,11,1,21010936,,0,11,91
,7648535,9,1,21010937,,1,9,93
,7648536,9,1,21010938,,0,9,93
,7648537,9,1,21010940,,1,9,93
,7648537,11,1,21010939,,0,11,91
,7648538,3,1,21010942,,1,3,95
,7648538,18,2,21010941,,0,9,93
,7648539,9,1,21010943,,0,9,93
,7648540,2,1,21010946,,2,2,94
,7648540,11,1,21010944,,0,11,91
,7648540,3,1,21010947,,3,3,95
,7648540,18,2,21010945,,1,9,93
,7648527,22,2,21010918,,0,11,91
,7648528,13,1,21010919,,0,13,92
,7648529,9,1,21010921,,1,9,93
,7648529,13,1,21010920,,0,13,92
,7648530,52,4,21010923,,1,13,92
,7648530,11,1,21010922,,0,11,91
,7648531,9,1,21010924,,0,9,93
,7648532,26,2,21010926,,1,13,92
,7648532,18,2,21010927,,2,9,93
,7648532,3,1,21010929,,4,3,95
,7648541,9,1,21010948,,0,9,93
,7648542,39,3,21010950,,1,13,92
,7648542,9,3,21010952,,3,3,95
,7648542,22,2,21010949,,0,11,91
,7648542,9,1,21010951,,2,9,93
,7648543,11,1,21010953,,0,11,91
,7648543,26,2,21010954,,1,13,92
,7648544,11,1,21010955,,0,11,91
,7648544,13,1,21010956,,1,13,92
,7648545,9,1,21010957,,0,9,93
,7648551,20,2,21010971,,3,10,103
,7648551,16,2,21010969,,1,8,101
,7648551,36,4,21010970,,2,9,102
,7648551,4,2,21010968,,0,2,104
,7648552,8,1,21010972,,0,8,101
,7648553,9,1,21010974,,1,9,102
,7648553,20,2,21010975,,2,10,103
,7648553,3,1,21010973,,0,3,106
,7648554,20,2,21010976,,0,10,103
,7648555,9,1,21010978,,1,9,102
,7648546,8,1,21010958,,0,8,101
,7648547,10,1,21010959,,0,10,103
,7648548,16,2,21010961,,1,8,101
,7648548,9,1,21010962,,2,9,102
,7648548,3,1,21010960,,0,3,106
,7648549,24,3,21010964,,1,8,101
,7648549,2,1,21010963,,0,2,104
,7648550,9,1,21010966,,1,9,102
,7648550,8,1,21010965,,0,8,101
,7648550,10,1,21010967,,2,10,103
,7648555,4,2,21010980,,3,2,104
,7648555,3,1,21010981,,4,3,106
,7648555,20,2,21010979,,2,10,103
,7648555,24,3,21010977,,0,8,101
,7648556,20,2,21010983,,1,10,103
,7648556,9,1,21010982,,0,9,102
,7648557,16,2,21010984,,0,8,101
,7648558,10,1,21010988,,3,10,103
,7648558,3,1,21010985,,0,3,105
,7648558,8,1,21010986,,1,8,101
,7648562,10,1,21011000,,2,10,103
,7648562,8,1,21010998,,0,8,101
,7648562,27,3,21010999,,1,9,102
,7648563,18,2,21011002,,1,9,102
,7648563,8,1,21011001,,0,8,101
,7648564,9,1,21011004,,1,9,102
,7648564,16,2,21011003,,0,8,101
,7648565,8,1,21011005,,0,8,101
,7648566,20,2,21011009,,3,10,103
,7648566,16,2,21011007,,1,8,101
,7648558,9,1,21010987,,2,9,102
,7648559,8,1,21010989,,0,8,101
,7648559,9,1,21010990,,1,9,102
,7648560,8,1,21010991,,0,8,101
,7648560,3,1,21010995,,4,3,106
,7648560,10,1,21010993,,2,10,103
,7648560,3,1,21010994,,3,3,105
,7648560,9,1,21010992,,1,9,102
,7648561,10,1,21010997,,1,10,103
,7648561,9,1,21010996,,0,9,102
,7648566,6,2,21011006,,0,3,105
,7648566,18,2,21011008,,2,9,102
,7648567,10,1,21011010,,0,10,103
,7648568,3,1,21011011,,0,3,106
,7648568,10,1,21011014,,3,10,103
,7648568,18,2,21011013,,2,9,102
,7648568,16,2,21011012,,1,8,101
,7648569,24,3,21011015,,0,8,101
,7648569,9,1,21011016,,1,9,102
,7648569,20,2,21011017,,2,10,103
,7648570,9,1,21011018,,0,9,102
,7648571,10,1,21011020,,1,10,103
,7648571,9,1,21011019,,0,9,102
,7648572,10,1,21011021,,0,10,103
,7648573,27,3,21011024,,2,9,102
,7648573,3,1,21011023,,1,3,106
,7648573,3,1,21011022,,0,3,105
,7648574,8,1,21011025,,0,8,101
,7648574,9,1,21011026,,1,9,102
,7648574,10,1,21011027,,2,10,103
,7648575,9,1,21011028,,0,9,102
,7648576,10,1,21011030,,1,10,103
,7648576,8,1,21011029,,0,8,101
,7648577,20,2,21011031,,0,10,103
,7648578,27,3,21011034,,2,9,102
,7648578,3,1,21011032,,0,3,106
,7648578,8,1,21011033,,1,8,101
,7648579,9,1,21011036,,1,9,102
,7648579,10,1,21011037,,2,10,103
,7648579,8,1,21011035,,0,8,101
,7648580,3,1,21011038,,0,3,106
,7648580,24,3,21011039,,1,8,101
,7648581,9,1,21011040,,0,9,102
,7648582,16,2,21011041,,0,8,101
,7648582,18,2,21011042,,1,9,102
,7648582,10,1,21011043,,2,10,103
,7648583,8,1,21011044,,0,8,101
,7648583,9,1,21011045,,1,9,102
,7648584,18,2,21011047,,1,9,102
,7648584,24,3,21011046,,0,8,101
,7648584,10,1,21011048,,2,10,103
,7648585,18,2,21011050,,1,9,102
,7648585,20,2,21011051,,2,10,103
,7648585,8,1,21011049,,0,8,101
,7648586,20,2,21011053,,1,10,103
,7648586,3,1,21011052,,0,3,105
,7648587,16,2,21011054,,0,8,101
,7648587,20,2,21011056,,2,10,103
,7648587,27,3,21011055,,1,9,102
,7648588,8,1,21011057,,0,8,101
,7648588,9,1,21011058,,1,9,102
,7648589,8,1,21011061,,2,8,101
,7648589,27,3,21011062,,3,9,102
,7648589,3,1,21011060,,1,3,106
,7648589,2,1,21011059,,0,2,104
,7648590,16,2,21011063,,0,8,101
,7648591,9,1,21011066,,2,9,102
,7648591,6,2,21011064,,0,3,106
,7648591,8,1,21011065,,1,8,101
,7648591,10,1,21011067,,3,10,103
,7648592,9,1,21011070,,2,9,102
,7648592,2,1,21011068,,0,2,104
,7648592,8,1,21011069,,1,8,101
,7648593,27,3,21011073,,2,9,102
,7648593,16,2,21011072,,1,8,101
,7648593,2,1,21011071,,0,2,104
,7648594,20,2,21011075,,1,10,103
,7648594,9,1,21011074,,0,9,102
,7648595,20,2,21011077,,1,10,103
,7648595,3,1,21011076,,0,3,106
,7648596,20,2,21011080,,2,10,103
,7648596,3,1,21011083,,5,3,106
,7648596,9,1,21011079,,1,9,102
,7648596,3,1,21011082,,4,3,105
,7648596,8,1,21011078,,0,8,101
,7648596,2,1,21011081,,3,2,104
,7648597,4,2,21011084,,0,2,104
,7648597,16,2,21011086,,2,8,101
,7648597,3,1,21011085,,1,3,105
,7648597,45,5,21011087,,3,9,102
,7648598,9,1,21011088,,0,9,102
,7648598,10,1,21011089,,1,10,103
,7648599,18,2,21011091,,1,9,102
,7648599,40,4,21011092,,2,10,103
,7648599,16,2,21011090,,0,8,101
,7648600,20,2,21011095,,2,10,103
,7648600,27,3,21011094,,1,9,102
,7648600,3,1,21011097,,4,3,106
,7648600,2,1,21011096,,3,2,104
,7648600,16,2,21011093,,0,8,101
,7648601,27,3,21011098,,0,9,102
,7648601,20,2,21011099,,1,10,103
,7648602,20,2,21011100,,0,10,103
,7648603,40,4,21011104,,3,10,103
,7648603,3,1,21011101,,0,3,105
,7648603,9,1,21011103,,2,9,102
,7648603,32,4,21011102,,1,8,101
,7648604,9,1,21011107,,2,9,102
